"Matchcode";"Item number";"Product group";"Manufacturer";"English Name";"German Name";"Name of country of origin";"Weight";"Unit ";"Kind of packaging";"pcs. Per carton";"Price class per piece Price 1";"Price class per piece Price 2";"Price class per piece Price 3";"Vat"
77162;77162;"77-TRS Asian Food";"TRS";"Golden Sultanas 250g (TRS)";"Rosinen";;5;"g";"Beutel";20;10;20;50;7
77163;77163;"77-TRS Asian Food";"TRS";"Golden Sultanas 350g (TRS)";"Rosinen";;0,35;"g";"Beutel";20;20;25;50;7
77164;77164;"77-TRS Asian Food";"TRS";"Golden Sultanas Iran 100g (TRS)";"Rosinen";;0,1;"g";"Beutel";10;15;20;50;7
77165;77165;"77-TRS Asian Food";"TRS";"Goonder 50g (TRS)";"Arabisches Gummi";;0,05;"g";"Beutel";20;20;25;50;7
5017689810412;77166;"77-TRS Asian Food";"TRS";"Goor Jaggery 475g (TRS)";"Rohrzucker, rein";;0,475;"g";"Beutel";20;20;25;50;7
77167;77167;"77-TRS Asian Food";"TRS";"Goor Jaggery 1 kg (TRS)";"Rohrzucker, rein";;1;"kg";"Beutel";12;10;20;50;7
77168;77168;"77-TRS Asian Food";"TRS";"Goor Pwd 1 kg (TRS)";"Brauner Rohrzucker Puder";;1;"kg";"Beutel";6;0;0;0;7
77169;77169;"77-TRS Asian Food";"TRS";"Goor Whole 1 kg (TRS)";"Brauner Rohrzucker, ganz";;1;"kg";"Beutel";6;-1;-1;-1;7
5017689008222;77170;"77-TRS Asian Food";"TRS";"Gram Flour 1 kg (TRS)";"Kirchererbsenmehl";;1;"kg";"Packung";12;1;10;50;7
77171;77171;"77-TRS Asian Food";"TRS";"Gram Flour 20 kg (TRS)";"Kirchererbsenmehl";;20;"kg";"Sack";;0;0;0;7
5017689008352;77172;"77-TRS Asian Food";"TRS";"Gram Flour 2 kg (TRS)";"Kirchererbsenmehl";;2;"kg";"Packung";6;6;12;50;7
5017689075910;77173;"77-TRS Asian Food";"TRS";"Green Lentils 2 kg (TRS)";"Grüne Linsen";;2;"kg";"Packung";6;6;10;50;7
5017689075606;77174;"77-TRS Asian Food";"TRS";"Green Lentils 500g (TRS)";"Grüne Linsen";;0,5;"g";"Packung";20;20;40;50;7
77175;77175;"77-TRS Asian Food";"TRS";"Peas Green Whole 500g (TRS)";"Grüne Erbsen, ganz";;0,5;"g";"Beutel";20;10;20;50;7
5012509978280;77176;"77-TRS Asian Food";"Woodwards";"Gripe Water 150ml (Woodwards)";"Grippewasser";;0,15;"ml";"Flasche";6;0;0;0;19
77177;77177;"77-TRS Asian Food";"TRS";"Gungo Peas 500g (TRS)";"Toor Linsen, ganz";;0,5;"g";"Beutel";20;20;25;50;7
5017689004217;77178;"77-TRS Asian Food";"TRS";"Haldi Pwd 100g (TRS)";"Kurkuma Pulver";;0,1;"g";"Beutel";20;20;25;50;7
5017689005689;77179;"77-TRS Asian Food";"TRS";"Haldi Pwd 1 kg (TRS)";"Kurkuma Pulver";;1;"kg";"Beutel";6;6;12;50;7
5017689001841;77180;"77-TRS Asian Food";"TRS";"Haldi Pwd 400g (TRS)";"Kurkuma Pulver";;0,4;"g";"Beutel";10;6;10;50;7
77181;77181;"79-Top-Op";"Hesh";"Hesh HARDE POWDER 50G";"Pflanzliches Mittel für medizinische Verwendung";;0,05;"g";"DOSE";10;0;0;0;7
77182;77182;"79-Top-Op";"Hesh";"Hesh TULSI FOOD PWD 100G";"Nahrungsergänzungsmittel aus Basilikum";;0,1;"g";"DOSE";6;0;0;0;7
77183;77183;"77-TRS Asian Food";"TRS";"Hing Pwd 200g (TRS)";"Hing-Pulver";;0,2;"g";"Packung";10;6;20;50;7
8906044469013;77184;"77-TRS Asian Food";"TRS";"Hing Pwd 50g (TRS)";"Hing-Pulver";;0,05;"g";"Packung";10;10;20;50;7
8904013071007;77185;"77-TRS Asian Food";"TRS";"Isabgol Bhusi 100g (TRS)";"Indische Flohsamenschalen";;0,1;"g";"Packung";10;10;20;50;7
8904013072004;77186;"77-TRS Asian Food";"TRS";"Isabgol Bhusi 200g (TRS)";"Indische Flohsamenschalen";;0,2;"g";"Packung";5;5;20;50;7
5017689565145;77187;"77-TRS Asian Food";"TRS";"Jaifal Nutmegs Muskat 100g (TRS)";"Muskatnüsse";;0,1;"g";"Beutel";10;10;20;50;7
77188;77188;"77-TRS Asian Food";"TRS";"Javantry Mace 150g (TRS)";"Muskatblüte";;0,15;"g";"Beutel";10;0;0;0;7
77189;77189;"77-TRS Asian Food";"TRS";"Javantry Mace 500g (TRS)";"Muskatblüte";;0,5;"g";"Beutel";6;0;0;0;7
5017689614751;77190;"77-TRS Asian Food";"TRS";"Javantry Mace 50g (TRS)";"Muskatblüte";;0,05;"g";"Beutel";10;10;20;50;7
5017689001537;77191;"77-TRS Asian Food";"TRS";"Jeera Pwd 100g (TRS)";"Kreuzkümmel, gemahlen";;0,1;"g";"Beutel";20;20;25;50;7
5017689005856;77192;"77-TRS Asian Food";"TRS";"Jeera Pwd 1 kg (TRS)";"Kreuzkümmel, gemahlen";;1;"kg";"Beutel";6;6;10;50;7
5017689006129;77193;"77-TRS Asian Food";"TRS";"Jeera Pwd 400g (TRS)";"Kreuzkümmel, gemahlen";;0,4;"g";"Beutel";10;10;20;50;7
5017689001674;77194;"77-TRS Asian Food";"TRS";"Jeera Whole 100g (TRS)";"Kreuzkümmel";;0,1;"g";"Beutel";20;20;40;50;7
5017689037697;77195;"77-TRS Asian Food";"TRS";"Jeera Whole 1 kg (TRS)";"Kreuzkümmel";;1;"kg";"Beutel";6;6;20;50;7
5017689013332;77196;"77-TRS Asian Food";"TRS";"Jeera Whole 400g (TRS)";"Kreuzkümmel";;0,4;"g";"Beutel";10;10;20;50;7
77197;77197;"77-TRS Asian Food";"TRS";"Juwar Flour 1 kg (TRS)";"Sorghummehl";;1;"kg";"Beutel";10;10;20;50;7
5017689065553;77198;"77-TRS Asian Food";"TRS";"Kala Chana 2 kg (TRS)";"Braune Kirchererbsen";;2;"kg";"Beutel";6;6;40;50;7
5017689065416;77199;"77-TRS Asian Food";"TRS";"Kala Chana 500g (TRS)";"Braune Kirchererbsen";;0,5;"g";"Beutel";20;20;40;50;7
5017689367978;77200;"77-TRS Asian Food";"TRS";"Kala Jeera 50g (TRS)";"Schwarzkümmelsamen";;0,05;"g";"Beutel";20;20;25;50;7
77201;77201;"77-TRS Asian Food";"TRS";"Kala Namak Pwd 100g (TRS)";"Schwarzes Salzpulver";;0,1;"g";"Beutel";20;20;25;50;7
77202;77202;"77-TRS Asian Food";"TRS";"Kala Namak Whole 100g (TRS)";"Schwarzes Salz, ganz";;0,1;"g";"Beutel";20;20;25;50;7
5017689010225;77203;"77-TRS Asian Food";"TRS";"Kalonji Seeds 100g (TRS)";"Nigella Körner";;0,1;"g";"Beutel";20;20;25;50;7
77204;77204;"77-TRS Asian Food";"TRS";"Kamarkas 100g (TRS)";"Pflanzengummi (Gewürz einer Heilkunst)";;0,1;"g";"Beutel";20;20;25;50;7
77205;77205;"77-TRS Asian Food";"TRS";"Karela Pwd 100g (TRS)";"Bittermelonen Pulver";;0,1;"g";"Beutel";12;12;20;50;7
5017689012274;77206;"77-TRS Asian Food";"TRS";"Kewra Water 190ml (TRS)";"Kewra Blumenwasser";;0,19;"ml";"Flasche";12;12;20;50;7
5017689037109;77207;"77-TRS Asian Food";"TRS";"Madras Curry Pwd 1 kg (TRS)";"Currypulver aus Madras";;1;"kg";"Beutel";6;6;18;50;7
5017689002602;77208;"77-TRS Asian Food";"TRS";"Madras Curry Pwd Hot 100g (TRS)";"Currypulver aus Madras, scharf";;0,1;"g";"Beutel";20;10;20;50;7
5017689005238;77209;"77-TRS Asian Food";"TRS";"Madras Curry Pwd Hot 400g (TRS)";"Currypulver aus Madras, scharf";;0,4;"g";"Beutel";10;10;20;50;7
5017689002732;77210;"77-TRS Asian Food";"TRS";"Madras Curry Pwd Mild 100g (TRS)";"Currypulver aus Madras, mild";;0,1;"g";"Beutel";20;10;20;50;7
5017689005375;77211;"77-TRS Asian Food";"TRS";"Madras Curry Pwd Mild 400g (TRS)";"Currypulver aus Madras, mild";;0,4;"g";"Beutel";10;10;20;50;7
5017689498511;77212;"77-TRS Asian Food";"TRS";"Maize Meal White 1,5kg (TRS)";"Weißes Maismehl";;1,5;"kg";"Beutel";6;6;20;50;7
77213;77213;"77-TRS Asian Food";"TRS";"Maize Meal White 25kg (TRS)";"Weißes Maismehl";;25;"kg";"Sack";;0;0;0;7
5017689050801;77214;"77-TRS Asian Food";"TRS";"Maize Meal White 500g (TRS)";"Weißes Maismehl";;0,5;"g";"Packung";10;10;20;50;7
5017689435660;77215;"77-TRS Asian Food";"TRS";"Maize Meal White 5kg (TRS)";"Weißes Maismehl";;5;"kg";"Packung";3;0;0;0;7
8901001556058;77216;"77-TRS Asian Food";;"Mango Chutney Sweet 2,5 kg";"Mangosauce";;2,5;"kg";"DOSE";;1;10;50;7
77217;77217;"77-TRS Asian Food";;"Mango Chutney Sweet 2,5 kg ";"Mangosauce";;2,5;"kg";"DOSE";;-1;-1;-1;7
77218;77218;"77-TRS Asian Food";"TRS";"Mango Chutney Sweet 340g (TRS)";"Mangosauce, süß";;0,34;"g";"Glas";6;6;20;50;7
77219;77219;"77-TRS Asian Food";;"Mango Chutney Sweet 40kg";"Mangosauce";;40;"kg";"DOSE";;0;0;0;7
77220;77220;"77-TRS Asian Food";;"Mango Chutney Sweet 5kg ";"Mangosauce";;5;"kg";"DOSE";;0;0;0;7
5017689724511;77221;"77-TRS Asian Food";"TRS";"Pickle Mango 2,2 kg (TRS)";"Eingelegtes Obst und Gemüse mit Mango";;2,2;"kg";"DOSE";6;48;49;50;7
77222;77222;"77-TRS Asian Food";;"Mango Pulp  850g";"Mango, püriert";;0,85;"g";"DOSE";6;6;20;50;7
77223;77223;"77-TRS Asian Food";"TRS";"Mango Slice 425g (TRS)";"Mangoscheiben";;0,425;"g";"DOSE";12;12;20;50;7
77224;77224;"77-TRS Asian Food";;"Mango Slice 850g ";"Mangoscheiben";;0,85;"g";"DOSE";6;6;20;50;7
5017689001223;77225;"77-TRS Asian Food";"TRS";"Masoor Dal [Red Lentile] 2 kg (TRS)";"Rote Linsen";;2;"kg";"Packung";6;6;12;50;7
772251;772251;"77-TRS Asian Food";"TRS";"Masoor DALL(Red Lentile)IKC TRS";;;1;"1KG";"Packung";10;10;20;50;7
5017689000646;77226;"77-TRS Asian Food";"TRS";"Masoor Dal [Red Lentile]500g (TRS)";"Rote Linsen";;0,5;"g";"Packung";20;20;40;100;7
5017689065720;77227;"77-TRS Asian Food";"TRS";"Masoor Whole [BrownLentils] 2 kg (TRS)";"Rote Linsen, ganz";;2;"kg";"Beutel";6;6;20;50;7
5017689065690;77228;"77-TRS Asian Food";"TRS";"Masoor Whole [Brown Lentils] 500g (TRS)";"Rote Linsen, ganz";;0,5;"g";"Beutel";20;20;25;50;7
77229;77229;"77-TRS Asian Food";"TRS";"Methi Leaves 100g (TRS)";"Bockshornkleeblätter";;0,1;"g";"Packung";12;12;20;50;7
77230;77230;"77-TRS Asian Food";"TRS";"Methi Leaves 1 kg (TRS)";"Bockshornkleeblätter";;1;"kg";"Packung";;-1;-1;-1;7
5017689010492;77231;"77-TRS Asian Food";"TRS";"Methi Seeds 100g (TRS)";"Bockshornkleeblätter";;0,1;"g";"Packung";20;20;25;50;7
5017689146719;77232;"77-TRS Asian Food";"TRS";"Methi Seeds 300g (TRS)";"Bockshornkleeblätter";;0,3;"g";"Packung";10;10;20;50;7
5017689018405;77234;"77-TRS Asian Food";"TRS";"Milk Pwd 1 kg (TRS)";"Milchpulver, rein";;1;"kg";"Beutel";6;6;20;50;7
77235;77235;"77-TRS Asian Food";"TRS";"Milk Pwd 25kg (TRS)";"Milchpulver, rein ";;25;"kg";"Sack";;0;0;0;7
5017689018542;77236;"77-TRS Asian Food";"TRS";"Milk Pwd 400g (TRS)";"Milchpulver, rein";;0,4;"g";"Beutel";10;10;20;50;7
5017689724337;77237;"77-TRS Asian Food";"TRS";"Mint Sauce 2,27 L (TRS)";"Minzsoße";;2,27;"l";"DOSE";2;10;20;50;7
5017689000813;77238;"77-TRS Asian Food";"TRS";"Moong Dal 2 kg (TRS)";"Mungobohnen";;2;"kg";"Beutel";6;6;20;50;7
5017689000202;77239;"77-TRS Asian Food";"TRS";"Moong Dal 500g (TRS)";"Mungobohnen";;0,5;"g";"Beutel";20;20;25;50;7
5017689045173;77240;"77-TRS Asian Food";"TRS";"Moong Dal Chilka 2 kg (TRS)";"Mungobohnen, halbiert";;2;"kg";"Beutel";6;6;20;50;7
5017689045036;77241;"77-TRS Asian Food";"TRS";"Moong Dal Chilka 500g (TRS)";"Mungobohnen, halbiert";;0,5;"g";"Beutel";20;20;25;50;7
5017689009076;77242;"77-TRS Asian Food";"TRS";"Moong Whole 2 kg (TRS)";"Mungobohnen, ganz";;2;"kg";"Beutel";6;10;20;50;7
5017689107017;77243;"77-TRS Asian Food";"TRS";"Moong Whole 500g (TRS)";"Mungobohnen, ganz";;0,5;"g";"Beutel";20;10;20;50;7
5017689063948;77244;"77-TRS Asian Food";"TRS";"Moth Beans 2 kg (TRS)";"Braune Bohnen, klein";;2;"kg";"Beutel";6;6;20;50;7
5017689063801;77245;"77-TRS Asian Food";"TRS";"Moth Beans 500g (TRS)";"Braune Bohnen, klein";;0,5;"g";"Beutel";20;20;25;50;7
5017689010522;77246;"77-TRS Asian Food";"TRS";"Mustard Seeds Brown 100g (TRS)";"Braune Senfsamen";;0,1;"g";"Packung";20;10;20;50;7
5017689038588;77247;"77-TRS Asian Food";"TRS";"Mustard Seeds Brown 400g (TRS)";"Braune Senfsamen";;0,4;"g";"Beutel";10;10;20;50;7
77248;77248;"77-TRS Asian Food";"Niharti";"Jaifal Powder 56g (Niharti)";"Muskatnuss, gemahlen";;0,056;"g";"Glas";;0;0;0;7
77249;77249;"77-TRS Asian Food";"Niharti";"Cardamom Kerne 0,28ml (Niharti)";"Kardamom, gemahlen";;0,028;"ml";"stück";;-1;-1;-1;7
77250;77250;"77-TRS Asian Food";"Niharti";"Cardamom Pwd 42g (Niharti)";"Kardamompulver";;0,042;"g";"DOSE";;-1;-1;-1;7
77251;77251;"77-TRS Asian Food";"TRS";"Pan Mukhwas Masala 1 kg (TRS)";"Betalnüsse, zerkleinert";;1;"kg";"Beutel";6;0;0;0;7
77252;77252;"77-TRS Asian Food";"TRS";"Pan Mukhwas Masala 400g (TRS)";"Betalnüsse, zerkleinert";;0,4;"g";"Beutel";10;10;20;50;7
8902418000011;77254;"77-TRS Asian Food";"Supreme";"Pan Parag Pan Masala 100g (Supreme)";;;1;"g";"Packung";10;0;0;0;7
5017689050320;77256;"77-TRS Asian Food";"TRS";"Punch Puren 300g (TRS)";"Exotische Gewürzmischung";;0,3;"g";"Beutel";;0;0;0;7
5017689032036;77257;"77-TRS Asian Food";"TRS";"Punch Puren 100g (TRS)";"Exotische Gewürzmischung";;0,1;"g";"Beutel";20;10;20;50;7
5017689089016;77258;"77-TRS Asian Food";"TRS";"Papads Madras Plain 200g (TRS)";"Linsenmehlfladen";;0,2;"g";"Packung";10;20;40;80;7
5017689001407;77259;"77-TRS Asian Food";"TRS";"Paprika Pwd 100g (TRS)";"Paprikapulver";;0,1;"g";"Beutel";20;20;25;50;7
5017689006099;77260;"77-TRS Asian Food";"TRS";"Paprika Pwd 1 kg (TRS)";"Paprikapulver";;1;"kg";"Beutel";6;6;20;50;7
5017689004484;77261;"77-TRS Asian Food";"TRS";"Paprika Pwd 400g (TRS)";"Paprikapulver";;0,4;"g";"Beutel";10;10;20;50;7
77262;77262;"77-TRS Asian Food";"TRS";"Paste Chilli Hot 2,27kg (TRS)";"Chilipaste, scharf";;2,27;"kg";"DOSE";2;0;0;0;7
77263;77263;"77-TRS Asian Food";"TRS";"Paste Garlic & Ginger 1kg (TRS)";"Ingwer-Knoblauch-Paste";;1;"kg";"Glas";6;0;0;0;7
77264;77264;"77-TRS Asian Food";"TRS";"Paste Ginger&Garlic 300g (TRS)";"Ingwer-Knoblauch-Paste";;0,3;"g";"Glas";6;6;18;24;7
5017689000462;77265;"77-TRS Asian Food";"TRS";"Peanut Kernels Pink 375g (TRS)";"Erdnüsse, rosa";;0,375;"g";"Beutel";20;20;25;50;7
5017689087715;77266;"77-TRS Asian Food";"TRS";"Peanut Kernels Red 1,5 kg (TRS)";"Erdnüsse, red";;1,5;"kg";"Beutel";6;6;20;50;7
77268;77268;"77-TRS Asian Food";;"Pheni 150g (Tooba)";;;0,15;"g";"Packung";24;0;0;0;7
5017689059002;77269;"77-TRS Asian Food";"TRS";"Phool Makhana 50g (TRS)";"Lotus-Samen";;0,05;"g";"Beutel";20;20;25;50;7
77270;77270;"77-TRS Asian Food";"TRS";"Pickle Chilli 2,2 kg (TRS)";"Eingelegtes Obst und Gemüse mit Chili";;2,2;"kg";"DOSE";2;0;0;0;7
77271;77271;"77-TRS Asian Food";"TRS";"Pickle Garlic 300g (TRS)";"Eingelegtes Obst und Gemüse mit Knoblauch";;0,3;"g";"Glas";6;6;20;50;7
77272;77272;"77-TRS Asian Food";"TRS";"Pickle Ginger 300g (TRS)";"Eingelegtes Obst und Gemüse mit Ingwer";;0,3;"g";"Glas";6;6;20;50;7
77273;77273;"77-TRS Asian Food";"TRS";"Pickle mixed 4,2 kg (TRS)";"Eingelegtes Obst und Gemüse mit Limette";;4,2;"kg";"DOSE";2;0;0;0;7
77274;77274;"77-TRS Asian Food";"TRS";"Pickle Masala 300g (TRS)";"Eingelegtes Obst und Gemüse mit Masala";;0,3;"g";"Beutel";20;20;25;50;7
5017689725532;77275;"77-TRS Asian Food";"TRS";"Pickle Mixed 2,2 kg (TRS)";"Eingelegtes Obst und Gemüse, gemischt";;2,2;"kg";"DOSE";6;10;20;50;7
77276;77276;"77-TRS Asian Food";"TRS";"Pickle Mixed 300g (TRS)";"Eingelegtes Obst und Gemüse, gemischt";;0,3;"g";"Glas";6;6;20;50;7
77277;77277;"77-TRS Asian Food";"TRS";"Pine Nuts 100g (TRS)";"Pinienkerne";;0,1;"g";"Beutel";20;0;0;0;7
77278;77278;"77-TRS Asian Food";"TRS";"Pine Nuts 500g (TRS)";"Pinienkerne";;0,5;"g";"Beutel";10;0;0;0;7
77279;77279;"77-TRS Asian Food";"TRS";"Pistachios 100g (TRS)";"Pistazienkerne";;0,1;"g";"Beutel";20;0;0;0;7
77280;77280;"77-TRS Asian Food";"TRS";"Pistachios 500g (TRS)";"Pistazienkerne";;0,5;"g";"Beutel";10;0;0;0;7
5017689004170;77281;"77-TRS Asian Food";"TRS";"Popcorn 500g (TRS)";"Popcorn Mais";;0,5;"g";"Packung";20;20;40;100;7
5017689367183;77282;"77-TRS Asian Food";"TRS";"Poppy Seeds 100g (TRS)";"Mohn";;0,1;"g";"Packung";20;20;25;50;7
5017689316815;77283;"77-TRS Asian Food";"TRS";"Poppy Seeds 250g (TRS)";"Mohn";;0,25;"g";"Packung";10;10;20;50;7
77284;77284;"77-TRS Asian Food";"TRS";"Punjabi Warian 300g (TRS)";"Punjabi Wadi Gewürz";;0,3;"g";"Box";10;10;20;50;7
5017689149178;77285;"77-TRS Asian Food";"TRS";"Punjabi Warian JAR 400g (TRS)";;;0,4;"g";"DOSE";12;12;20;50;7
77286;77286;"77-TRS Asian Food";"TRS";"Ragi Flour 1 kg (TRS)";"Hirsemehl";;1;"kg";"Beutel";12;0;0;0;7
5017689010836;77287;"77-TRS Asian Food";"TRS";"Raisins Green 100g (TRS)";"Grüne Rosinen";;0,1;"g";"Beutel";20;20;25;50;7
77288;77288;"77-TRS Asian Food";"TRS";"Raisins Green 12,5 kg (TRS)";"Grüne Rosinen";;12,5;"kg";"Karton";;0;0;0;7
77289;77289;"77-TRS Asian Food";"TRS";"Raisins green 1 kg (TRS)";"Grüne Rosinen";;1;"kg";"Beutel";6;6;20;50;7
5017689413361;77290;"77-TRS Asian Food";"TRS";"Raisins Green 250g (TRS)";"Grüne Rosinen";;0,25;"g";"Beutel";20;10;20;50;7
5017689010973;77291;"77-TRS Asian Food";"TRS";"Raisins Green 750g (TRS)";"Grüne Rosinen";;0,75;"g";"Beutel";8;8;20;50;7
5017689001193;77292;"77-TRS Asian Food";"TRS";"Red Kidney Beans 2 kg (TRS)";"Rote Bohnen";;2;"kg";"Beutel";6;1;10;50;7
5017689005092;77293;"77-TRS Asian Food";"TRS";"Red Kidney Beans 500g (TRS)";"Rote Bohnen";;0,5;"g";"Beutel";20;20;25;50;7
77294;77294;"77-TRS Asian Food";"TRS";"Rewdi (JCR) 100g (TRS)";"Sesambonbons";;0,1;"g";"Packung";20;20;25;50;7
77295;77295;"77-TRS Asian Food";"TRS";"Rice Flake Pawa Medium 1 kg (TRS)";"Reisflocken";;1;"kg";"Beutel";6;6;20;50;7
5017689024697;77296;"77-TRS Asian Food";"TRS";"Rice Flake Pawa Medium 300g (TRS)";"Reisflocken";;0,3;"g";"Beutel";20;20;25;50;7
5017689015398;77297;"77-TRS Asian Food";"TRS";"Rice Flour 1,5 kg (TRS)";"Reismehl";;1,5;"kg";"Beutel";6;6;20;50;7
5017689014711;77298;"77-TRS Asian Food";"TRS";"Rice Flour 500g (TRS)";"Reismehl";;0,5;"g";"Beutel";10;10;20;50;7
5017689014674;77299;"77-TRS Asian Food";"TRS";"Rice Flour Rough 500g (TRS)";"Reismehl, grob";;0,5;"g";"Beutel";10;10;20;50;7
5017689032203;77300;"77-TRS Asian Food";"TRS";"Rice Puffed Mumra 400g (TRS)";"Puffreis";;0,4;"g";"Packung";10;10;20;50;7
77299;77301;"77-TRS Asian Food";"TRS";"Rice Puffed Mumra 200g (TRS)";"Puffreis";;0,2;"g";"Beutel";20;20;25;50;7
5017689012311;77302;"77-TRS Asian Food";"TRS";"Rose Water 190ml (TRS)";"Rosenwasser";;0,19;"ml";"Flasche";12;12;20;50;7
5017689065386;77303;"77-TRS Asian Food";"TRS";"Rosecoco Beans 2 kg (TRS)";"Wachtel Bohnen";;2;"kg";"Beutel";6;6;30;50;7
5017689065249;77304;"77-TRS Asian Food";"TRS";"Rosecoco Beans 500g (TRS)";"Wachtel Bohnen";;0,5;"g";"Beutel";20;6;10;50;7
77305;77305;"77-TRS Asian Food";"TRS";"Safran 1g (TRS)";"Safran";;0,001;"g";"Packung";12;0;0;0;7
77306;77306;"77-TRS Asian Food";"TRS";"Safran 2g (TRS)";"Safran";;0,002;"g";"Packung";12;0;0;0;7
5017689014841;77307;"77-TRS Asian Food";"TRS";"Semolina Coarse 1,5 kg (TRS)";"Grieß. grobkörniger";;1,5;"kg";"Beutel";6;6;20;50;7
5017689014223;77308;"77-TRS Asian Food";"TRS";"Semolina Coarse 500g (TRS)";"Grieß. grobkörniger";;0,5;"g";"Beutel";10;10;20;50;7
5017689564117;77309;"77-TRS Asian Food";"TRS";"Semolina Coarse Extra 1,5 kg (TRS)";"Grießmehl. extra grob";;1,5;"kg";"Beutel";6;6;20;50;7
5017689014988;77310;"77-TRS Asian Food";"TRS";"Semolina Fine 1,5 kg (TRS)";"Grieß, feinkörnig";;1,5;"kg";"Beutel";6;6;20;50;7
77311;77311;"77-TRS Asian Food";"TRS";"Semolina Fine 500g (TRS)";"Grieß, feinkörnig";;0,5;"g";"Beutel";10;0;0;0;7
5017689034269;77312;"77-TRS Asian Food";"TRS";"Sesame Seeds 100g (TRS)";"Sesamsamen";;0,1;"g";"Beutel";20;20;25;50;7
5017689100698;77313;"77-TRS Asian Food";"TRS";"Sesame Seeds 300g (TRS)";"Sesamsamen";;0,3;"g";"Beutel";10;10;20;50;7
5017689066444;77314;"77-TRS Asian Food";"TRS";"Sesame Seeds Black 100g (TRS)";"Sesamsamen, dunkel";;0,1;"g";"Beutel";20;20;25;50;7
5017689001988;77315;"77-TRS Asian Food";"TRS";"Soonf (Fennel) 100g (TRS)";"Fenchel";;0,1;"g";"Beutel";20;20;25;50;7
5017689038618;77316;"77-TRS Asian Food";"TRS";"Soonf (Fennel) 1 kg (TRS)";"Fenchel";;1;"kg";"Beutel";6;6;20;50;7
5017689038274;77317;"77-TRS Asian Food";"TRS";"Soonf (Fennel) 400g (TRS)";"Fenchel";;0,4;"g";"Beutel";10;10;20;50;7
5017689040895;77318;"77-TRS Asian Food";"TRS";"Soya Chunks 250g (TRS)";"Sojabohnen, grob";;0,25;"g";"Beutel";10;0;0;0;7
5017689080723;77319;"77-TRS Asian Food";"TRS";"Soya Chunks 500g (TRS)";"Sojabohnen, grob";;0,5;"g";"Beutel";6;0;0;0;7
5017689066895;77320;"77-TRS Asian Food";"TRS";"Soya Mince 250g (TRS)";"Sojabohnen, gehackt";;0,25;"g";"Beutel";10;10;20;50;7
77321;77321;"77-TRS Asian Food";"TRS";"Star Anis 200g (TRS)";"Sternanis";;0,2;"g";"Beutel";;0;0;0;7
77322;77322;"77-TRS Asian Food";"TRS";"Star Anis 50g (TRS)";"Sternanis";;0,05;"g";"Beutel";15;15;20;50;7
5017689052065;77323;"77-TRS Asian Food";"TRS";"Sugar Candy 100g (TRS)";"Kandies Zucker";;0,1;"g";"Beutel";20;20;25;50;7
77324;77324;"77-TRS Asian Food";"TRS";"Sugar Candy 300g (TRS)";"Kandies Zucker";;0,3;"g";"Beutel";20;10;20;50;7
77325;77325;"77-TRS Asian Food";"TRS";"Soya Chunks 750g (TRS)";"Sojabohnen, grob";;0,75;"g";"Beutel";6;10;20;50;7
5017689010041;77326;"77-TRS Asian Food";"TRS";"Sugar Coated Soonf (Fennel) 100g (TRS)";"Fenchelsamen, süß";;0,1;"g";"Beutel";20;20;25;50;7
5017689054335;77327;"77-TRS Asian Food";"TRS";"Sugar Coated Soonf (Fennel) 1 kg (TRS)";"Fenchelsamen, süß";;1;"kg";"Beutel";6;6;20;50;7
5017689898380;77328;"77-TRS Asian Food";"TRS";"Sugar Coated Soonf 300g (TRS)";"Fenchelsamen, süß";;0,3;"g";"Beutel";10;10;20;50;7
77329;77329;"77-TRS Asian Food";"TRS";"Supari 100g (TRS)";"Betelnuss";;0,1;"g";"Beutel";20;0;0;0;7
77330;77330;"77-TRS Asian Food";"TRS";"Supari Manpasand Mukwas 100g (TRS)";;;0,1;"g";"Packung";20;20;25;50;7
8961100286737;77331;"77-TRS Asian Food";;"Supari Scented Rasily 48 pcs";"Betelnuss, süß";;0,75;;"Packung";12;0;0;0;7
77332;77332;"77-TRS Asian Food";"TRS";"Supari Shahi Mava 24 pcs  (TRS)";;;0,1;;"Packung";12;12;20;50;7
77333;77333;"77-TRS Asian Food";"TRS";"Supari Tulsi Sweet Pan 24 pcs (TRS)";;;0,8;;"Packung";12;10;20;50;7
5017689020378;77334;"77-TRS Asian Food";"TRS";"Tamarind Concentrate 200g (TRS)";"Tamarind Paste";;0,2;"g";"DOSE";6;12;24;50;7
5017689020408;77335;"77-TRS Asian Food";"TRS";"Tamarind Concentrate 400g (TRS)";"Tamarind Paste";;0,4;"g";"DOSE";6;6;20;50;7
77336;77336;"77-TRS Asian Food";"TRS";"Tamarind Seedless 400g (TRS)";"Tamarinde, kernlos";;0,4;"g";"Packung";50;50;70;80;7
77337;77337;"77-TRS Asian Food";"TRS";"Tamarind With Seed 400g (TRS)";"Tamarinde, mit Kerne";;0,4;"g";"Packung";50;50;55;60;7
77338;77338;"77-TRS Asian Food";"TRS";"Tamarind Seedless 454g (TRS)";"Tamarinde, kernlos";;0,454;"g";"Packung";40;40;45;50;7
5017689685409;77339;"77-TRS Asian Food";"TRS";"Tandoori Masala Pwd 100g (TRS)";"Grillgewürzpulver, gemahlen";;0,1;"g";"Beutel";20;20;25;50;7
